"","Date","Open","High","Low","Close","Volume","Market.Cap","btc_market_price","btc_total_bitcoins","btc_market_cap","btc_trade_volume","btc_blocks_size","btc_avg_block_size","btc_n_orphaned_blocks","btc_n_transactions_per_block","btc_median_confirmation_time","btc_hash_rate","btc_difficulty","btc_miners_revenue","btc_transaction_fees","btc_cost_per_transaction_percent","btc_cost_per_transaction","btc_n_unique_addresses","btc_n_transactions","btc_n_transactions_total","btc_n_transactions_excluding_popular","btc_n_transactions_excluding_chains_longer_than_100","btc_output_volume","btc_estimated_transaction_volume","btc_estimated_transaction_volume_usd","Quarter","Year","price","hash_rate","diff","trans"
"1413",2017-03-10,1189.36,1270.47,1077.25,1116.72,"563,796,000","19,275,300,000",1098.61712857,16208387.5,17733596763.8,227913163.147,105987.241113,0.991821346154,0,1977.44871795,10.0833333333,3573175.16833,460769358090,2329338.9,257.91797636,0.803847837186,7.83087200529,551014,308482,203857663,304333,206104,2751691.90467,274668.646754,300514966.414,1,2017,1098.61712857,3573175.16833,460769358090,308482
"1414",2017-03-11,1116.32,1193.83,1116.32,1175.83,"283,320,000","18,093,700,000",1179.159875,16210250,19011381200,82143460.8364,106135.879995,0.997576389262,0,1883.76510067,15.675,3412840.38513,460769358090,2359087.2,217.66771727,0.995369203823,8.69179138885,518975,280681,204138344,275869,199819,1651256.1743,208984.53652,245097064.43,1,2017,1179.159875,3412840.38513,460769358090,280681
"1415",2017-03-12,1176.62,1226.98,1175.36,1221.38,"227,176,000","19,073,300,000",1227.494625,16212187.5,19853444812.5,52464174.422,106284.702697,0.960146464516,0,1426.51612903,14.375,3550270.1993,460769358090,2509817.7,190.62879952,1.22006776037,11.7864706612,422478,221110,204359454,217002,159553,1201859.26651,174427.09894,213603425.362,1,2017,1227.494625,3550270.1993,460769358090,221110
"1416",2017-03-13,1221.78,1237.37,1217.03,1231.92,"380,277,000","19,807,700,000",1239.816225,16214000,20016183000,67990532.0204,106427.219182,0.982872310345,0,1883.30344828,17.175,3321220.50902,460769358090,2417768.25,220.75092528,0.822339361927,9.19165614074,516184,273079,204632533,267429,177078,2089770.02013,247252.049387,305232654.968,1,2017,1239.816225,3321220.50902,460769358090,273079
"1417",2017-03-14,1232.16,1244.81,1220.72,1240,"245,306,000","19,978,200,000",1245.37078571,16215950,20209938485,51575349.1913,106577.361282,0.962449358974,0,1989.71153846,15.9,3573175.16833,460769358090,2657111.6,256.53171308,0.806628081048,8.8596803235,561534,310395,204942928,305173,209618,2703063.85044,273550.074058,340925457.299,1,2017,1245.37078571,3573175.16833,460769358090,310395
"1418",2017-03-15,1240.16,1251.61,1239.75,1249.61,"297,805,000","20,110,400,000",1257.399625,16217725,20421359320,48633668.4881,106717.086949,0.983983570423,0,2059.3943662,13.7833333333,3252505.60194,460769358090,2446625.6,236.25501962,0.788573538836,8.66032103211,526478,292434,205235362,287668,196607,2274799.15523,255049.772858,321158673.983,1,2017,1257.399625,3252505.60194,460769358090,292434
"1419",2017-03-16,1251.33,1257.98,1152.44,1187.81,"638,568,000","20,293,700,000",1180.94565714,16219637.5,19100245120,125468036.183,106868.290749,0.988260130719,0,2137.47712418,14.25,3504460.26124,460769358090,2470016,264.55158129,0.514312537616,7.83923366417,594405,327034,205562396,321647,195664,3316344.04046,423293.507754,498470434.731,1,2017,1180.94565714,3504460.26124,460769358090,327034
"1420",2017-03-17,1180.16,1180.16,1099.57,1100.23,"706,599,000","19,141,800,000",1091.1718875,16221562.5,17666903718.8,145734375.199,107021.605249,0.995548701299,0,1897.37662338,9.9,3641704.8372,469886043903,2279486.3,244.58901754,0.454939809532,8.08669317514,532933,292196,205854592,287239,187317,3122262.97578,476895.838105,519387257.28,1,2017,1091.1718875,3641704.8372,469886043903,292196
"1421",2017-03-18,1099.69,1114.07,957.65,973.82,"621,302,000","17,838,700,000",952.2323625,16223525,15295539370,167014110.784,107169.506521,0.942046318471,0,1678.53503185,10.4333333333,3712647.13922,475705205061,1983179.8,217.05770532,0.572618794756,7.79754488891,505650,263530,206118122,258496,183501,2599334.28132,380629.788138,358857764.257,1,2017,952.2323625,3712647.13922,475705205061,263530
"1422",2017-03-19,976.73,1069.91,976.73,1036.74,"406,648,000","15,846,000,000",1029.8008125,16225587.5,16629604628.8,94921242.9058,107317.198934,0.889713331325,1,1633.96987952,8.61666666667,3925474.04529,475705205061,2267078.8,213.24681536,0.931147935115,8.64633832547,512175,271239,206389361,266278,185919,6359489.42599,245744.712421,251863755.76,1,2017,1029.8008125,3925474.04529,475705205061,271239
"1423",2017-03-20,1037.24,1063.03,1036.68,1054.23,"286,530,000","16,829,800,000",1049.0844875,16227287.5,16908833575,58718869.9629,107450.123614,0.977387352941,0,2037.00735294,11.95,3216051.02506,475705205061,1948540,241.15787713,0.668188485579,7.30124753358,512637,277033,206666394,272808,176246,3296575.00979,290510.524953,302711967.001,1,2017,1049.0844875,3216051.02506,475705205061,277033
"1424",2017-03-21,1055.36,1122.43,1055.36,1120.54,"337,391,000","17,125,600,000",1118.63004286,16229062.5,18168435468.8,78169421.5198,107589.56816,0.98200384507,0,2028.55633803,10.3,3357935.62911,475705205061,2188622.5,248.6366135,0.66897772948,7.86468274744,541181,288055,206954449,283124,195500,6200927.72224,302496.858165,338645232.716,1,2017,1118.63004286,3357935.62911,475705205061,288055
"1425",2017-03-22,1120.65,1120.65,1014.21,1049.14,"380,841,000","18,187,100,000",1028.7268625,16231050,16558917210,97353030.7962,107747.718917,0.982302838509,2,1992.00621118,13.3,3807236.87526,475705205061,2248010.7,269.31219918,0.61549792262,7.25852960623,572753,320713,207275162,315238,206407,5359150.98783,370726.222676,378214892.375,1,2017,1028.7268625,3807236.87526,475705205061,320713
"1426",2017-03-23,1050.05,1058.01,1028.93,1038.59,"248,540,000","17,043,400,000",1038.789,16232900,16770208990,47857364.1617,107890.552076,0.965088912162,0,1945.07432432,10.95,3499820.23315,475705205061,2076531,235.99807634,0.690922090232,7.48614696398,537474,287871,207563033,282350,183630,2379458.03192,301915.093732,311908483.335,1,2017,1038.789,3499820.23315,475705205061,287871
"1427",2017-03-24,1038.45,1040.47,934.36,937.52,"491,038,000","16,857,000,000",941.919714286,16235100,15205794660,83342548.5898,108043.661082,0.869937534091,0,1645.00568182,6.75,4161948.38537,475705205061,2189770.8,231.55050182,0.578077402899,7.86606222003,540389,289521,207852554,283721,180849,3876256.75353,420627.149518,393959388.238,1,2017,941.919714286,4161948.38537,475705205061,289521
"1428",2017-03-25,936.54,975.76,903.71,972.78,"435,803,000","15,204,800,000",959.340085714,16236762.5,15551246387.2,104602038.369,108168.671098,0.939924932331,0,1826.87969925,9.55,3145108.72304,475705205061,1696707.27,182.00765156,0.556281468798,7.27084077996,490876,242975,208095529,238389,166144,3359560.98986,331578.122771,317578894.427,1,2017,959.340085714,3145108.72304,475705205061,242975
"1429",2017-03-26,974.01,1007.96,954.19,966.73,"303,668,000","15,814,800,000",956.7863125,16238837.5,15443296850.9,71646630.0478,108281.01045,0.676743084337,0,1336.8373494,7.2,3925474.04529,475705205061,2046573.52,154.65177428,0.939616626701,9.55510503507,468755,221915,208317444,217800,153470,1772687.27306,237293.776091,225668754,1,2017,956.7863125,3925474.04529,475705205061,221915
"1430",2017-03-27,972.05,1046.4,971.98,1045.77,"372,535,000","15,785,000,000",1037.22925,16240487.5,16789415977.5,79080569.2412,108399.935884,0.900950257576,0,1759.78030303,19.425,3121461.28903,475705205061,1848434.4,194.84378734,0.607262620484,8.21038915564,459507,232291,208549735,227049,153873,2337117.33449,303796.69769,314065026.072,1,2017,1037.22925,3121461.28903,475705205061,232291
"1431",2017-03-28,1044.58,1064.65,1027.73,1047.15,"326,332,000","16,964,500,000",1046.127625,16242425,16971709882.5,70342663.945,108552.716861,0.985683722581,0,1896.78064516,10.7,3665352.27121,475705205061,2192722.65,233.22176362,0.530614189382,7.71489610854,553956,294001,208843736,288024,202688,2332205.31071,409096.063969,427464477.241,1,2017,1046.127625,3665352.27121,475705205061,294001
"1432",2017-03-29,1046.08,1055.13,1015.88,1039.97,"298,458,000","16,990,900,000",1040.5755,16244150,16879296265,61677763.7339,108687.014375,0.973170391304,0,2057.47101449,19.675,3263345.89308,475705205061,1943117,212.93579722,0.75123389426,7.09224807045,534779,283931,209127667,278596,200692,1812147.84263,257967.034239,268053545.278,1,2017,1040.5755,3263345.89308,475705205061,283931
"1433",2017-03-30,1042.21,1049.29,1020.04,1026.43,"352,969,000","16,929,800,000",1037.90455,16246200,16896048000,65011056.2651,108844.872591,0.962550097561,0,1760.90243902,12.2,4073274.0332,482855238677,2262000,203.40448684,0.693251067977,8.11509019181,521047,288788,209416455,283301,189341,2164789.7448,325048.830205,338050783.413,1,2017,1037.90455,4073274.0332,482855238677,288788
"1434",2017-03-31,1026.64,1074.92,1026.64,1071.79,"447,287,000","16,679,000,000",1079.54931429,16247887.5,17563966387.5,75018988.1681,108974.543848,0.96052782963,0,1921.5037037,20.475,3352999.96635,499635929816,1987418.5,217.27700693,0.449457358933,7.93770289662,489451,259403,209675858,253693,167372,3573848.96368,423794.82037,458122200.82,1,2017,1079.54931429,3352999.96635,499635929816,259403
"1435",2017-04-01,1071.71,1091.72,1061.09,1080.5,"289,634,000","17,413,000,000",1086.92957143,16249537.5,17720120643.8,40562346.1917,109102.208306,0.967154984848,0,1938.41666667,21.175,3278488.85599,499635929816,1942180.5,190.64263242,0.728672484258,7.84465918629,502790,255871,209931729,251056,182969,2859605.75589,252602.187153,275462685.091,2,2017,1086.92957143,3278488.85599,499635929816,255871
"1436",2017-04-02,1080.61,1107.59,1075.45,1102.17,"514,187,000","17,559,400,000",1099.169125,16251512.5,17970922522.5,59295644.2559,109232.443528,0.824273556962,0,1545.58860759,12.625,3924251.81247,499635929816,2296746.6,180.73640574,0.853507251231,9.76160537531,501562,244203,210175932,239570,169289,4026308.73617,252573.882955,279296199.772,2,2017,1099.169125,3924251.81247,499635929816,244203
"1437",2017-04-03,1102.95,1151.74,1102.95,1143.81,"580,444,000","17,924,600,000",1141.813,16253712.5,18556863561.2,90396475.1701,109387.0221,0.878287340909,0,1637.16477273,8.18333333333,4371318.47465,499635929816,2669294.6,221.03918997,0.783403253303,9.59287447183,564024,288141,210464073,282680,179599,4163240.21378,309041.247884,352832392.709,2,2017,1141.813,4371318.47465,499635929816,288141
"1438",2017-04-04,1145.52,1156.44,1120.52,1133.25,"436,310,000","18,619,000,000",1141.6003625,16255275,18537515610,67370298.1789,109509.254778,0.977861424,0,2048.12,11.5833333333,3104629.59848,499635929816,1939250.2,200.30284512,0.58795146193,7.85227570484,496730,256015,210720088,251099,167982,2476603.4984,299821.151789,341916041.501,2,2017,1141.6003625,3104629.59848,499635929816,256015
"1439",2017-04-05,1134.14,1135.09,1113.63,1124.78,"414,784,000","18,435,700,000",1133.07931429,16257300,18469918530,58001639.013,109665.885846,0.966858444444,0,1954.04320988,20.625,4023599.95962,499635929816,2485786.8,236.29861443,0.700988193571,8.11568718186,577216,316555,211036643,311013,209789,2295660.84995,322587.261122,366491387.361,2,2017,1133.07931429,4023599.95962,499635929816,316555
"1440",2017-04-06,1125.81,1188.37,1125.81,1182.68,"511,222,000","18,302,600,000",1196.3079375,16259137.5,19525598223.8,92291084.789,109809.614344,0.977744884354,0,1975.95238095,11.5333333333,3651044.40781,499635929816,2391592.35,221.71976913,0.662280350123,8.51364887593,548639,290465,211327108,284981,191713,2045375.1946,310928.713006,373394291.449,2,2017,1196.3079375,3651044.40781,499635929816,290465
"1441",2017-04-07,1178.94,1186.58,1163.39,1176.9,"317,022,000","19,168,500,000",1190.45425,16261162.5,19415828025,60427563.1958,109967.983293,0.977586104938,0,1823.84567901,15.65,4023599.95962,499635929816,2599338,225.14679282,0.692814402854,9.09310225181,542131,295463,211622571,290414,191454,5893220.18629,324783.489424,387791486.372,2,2017,1190.45425,4023599.95962,499635929816,295463
"1442",2017-04-08,1172.65,1184.98,1162.58,1175.95,"209,312,000","19,068,600,000",1181.1498375,16262875,19268254300,31335396.1477,110101.480134,0.97442949635,0,1656.6350365,13.65,3402674.03993,499635929816,2143895.6,171.61302076,1.14157000722,9.8356844496,468193,226959,211849530,223024,156151,9838136.84091,165045.771074,195546229.569,2,2017,1181.1498375,3402674.03993,499635929816,226959
"1443",2017-04-09,1176.57,1197.21,1171.86,1187.87,"242,343,000","19,134,400,000",1208.8005,16264862.5,19815481983.8,45470746.3671,110248.628575,0.925461893082,0,1498.65408805,7.6,3949088.84926,499635929816,2532236.55,168.05979031,1.1838784207,11.0208677494,489532,238286,212087816,234391,168049,1512371.72668,182076.111248,221823326.333,2,2017,1208.8005,3949088.84926,499635929816,238286
"1444",2017-04-10,1187.3,1190.34,1179.04,1187.13,"215,883,000","19,311,200,000",1207.744875,16266700,19759160490,41204040.5529,110384.508879,0.918110162162,1,1861.45945946,15.175,3675881.4446,499635929816,2406320.7,198.63497273,0.898658723724,9.03271518053,548200,275496,212363312,270502,173622,2088750.28876,227965.847173,276910114.561,2,2017,1207.744875,3675881.4446,499635929816,275496
"1445",2017-04-11,1187.46,1208.07,1187.46,1205.01,"216,182,000","19,316,000,000",1226.6170375,16268787.5,20153773955,39985187.8193,110545.301805,0.962831892216,0,1843.67065868,15.55,4147785.14356,499635929816,2769337.4,226.34667638,0.804764101136,9.30970584813,582103,307893,212671205,302546,193400,2024632.20662,287518.624789,356178072.388,2,2017,1226.6170375,4147785.14356,499635929816,307893
"1446",2017-04-12,1204.81,1207.14,1196.76,1200.37,"288,702,000","19,600,800,000",1218.92205,16270562.5,20033943606.2,41882984.8895,110684.826361,0.982567295775,0,1958.40140845,16.3,3526859.22387,499635929816,2357939.5,212.1552116,0.753654945648,8.79843869512,548651,278093,212949298,273122,183991,2068435.88266,263669.099908,324655762.716,2,2017,1218.92205,3526859.22387,499635929816,278093
"1447",2017-04-13,1201.02,1205.89,1156.44,1169.28,"351,969,000","19,541,300,000",1180.0237125,16272150,19349213565,61700362.5584,110808.394859,0.972980299213,0,1800.62204724,13.1833333333,3287972.00662,517807877352,2072006.75,216.66765492,0.726301789138,9.38142880835,449521,228679,213177977,224281,152565,2143228.00546,248404.682723,295378008.226,2,2017,1180.0237125,3287972.00662,517807877352,228679
"1448",2017-04-14,1170.33,1190.8,1159.79,1167.54,"254,827,000","19,043,800,000",1185.26005714,16273887.5,19626308325,43219939.6909,110946.715061,0.995109366906,0,2087.82733813,15.9166666667,3598646.52693,520808749422,2292003,235.48446532,0.664859951414,8.19901334621,558990,290208,213468185,284730,196552,2216168.37031,296751.889044,357882778.187,2,2017,1185.26005714,3598646.52693,520808749422,290208
"1449",2017-04-15,1167.3,1188,1164.96,1172.52,"203,559,000","18,996,500,000",1184.88067143,16275762.5,19498363475,21547006.6688,111096.468465,0.991744397351,1,1801.16556291,16.1,3909321.04724,520808749422,2416965,202.57239533,0.902678556808,9.20635177223,520821,271976,213740161,267026,192826,1615444.75654,231541.159316,277386308.86,2,2017,1184.88067143,3909321.04724,520808749422,271976
"1450",2017-04-16,1172.61,1187.22,1172.61,1182.94,"183,231,000","19,085,100,000",1186.9274125,16277587.5,19756107948.8,19916836.2631,111231.871676,0.927419253425,0,1450.88356164,9.26666666667,3779873.33045,520808749422,2320594.4,158.85627688,0.967587853049,11.3667456451,429263,211829,213951990,206989,151058,1902570.09487,205031.126696,248846278.471,2,2017,1186.9274125,3779873.33045,520808749422,211829
"1451",2017-04-17,1183.25,1194.9,1172.65,1193.91,"253,206,000","19,260,500,000",1205.634875,16279312.5,20183091637.5,45260449.2431,111360.320211,0.930786485507,0,1776.69565217,11.8166666667,3572756.98357,520808749422,2278752.4,180.72834518,0.673646350614,9.63652604719,469209,245184,214197174,239335,162518,2451805.09495,282897.449596,350736258.009,2,2017,1205.634875,3572756.98357,520808749422,245184
"1452",2017-04-18,1193.77,1217.57,1193.77,1211.67,"270,524,000","19,433,800,000",1216.18674286,16281137.5,20637969895,51782316.244,111499.82902,0.955539787671,0,2075.96575342,16.575,3779873.33045,520808749422,2500974.8,220.20687325,0.722743202641,8.55355069115,553138,303091,214500265,296133,194014,2456420.95456,282978.361578,358703371.136,2,2017,1216.18674286,3779873.33045,520808749422,303091
"1453",2017-04-19,1212.13,1215.51,1205.08,1210.29,"288,061,000","19,734,800,000",1217.9300875,16282925,20638607437.5,38464163.437,111640.571504,0.984213174825,0,2168.55944056,11.1166666667,3702204.70037,520808749422,2444373.75,209.52935942,0.795967200077,8.16253486916,566248,310104,214810369,303579,208584,2176695.98999,250893.423652,318007414.479,2,2017,1217.9300875,3702204.70037,520808749422,310104
"1454",2017-04-20,1211.08,1240.79,1208.41,1229.08,"315,108,000","19,719,900,000",1241.686325,16284650,21072337100,61652281.0263,111775.980353,0.974164381295,1,1939.74820144,12.15,3598646.52693,520808749422,2456659,229.9178721,0.702248282538,9.4421464126,491206,269625,215079994,264274,184431,2242157.58692,280159.869525,362526871.165,2,2017,1241.686325,3598646.52693,520808749422,269625
"1455",2017-04-21,1229.42,1235.94,1215.56,1222.05,"272,167,000","20,020,700,000",1258.3614125,16286737.5,21588070556.2,42287714.168,111938.96222,0.975939323353,0,1978.16766467,14.875,4323553.74099,520808749422,2983037.75,244.38907052,0.899135666304,9.35638425136,612635,330354,215410348,324844,217700,2339052.35666,259347.855714,343765582.749,2,2017,1258.3614125,4323553.74099,520808749422,330354
"1456",2017-04-22,1222.71,1235.56,1208.47,1231.71,"249,320,000","19,913,900,000",1261.311225,16288550,21952078835,47589977.2338,112080.051934,0.973032510345,0,1853.1862069,14.475,3753983.78709,520808749422,2596344.05,180.34051775,1.12881985532,9.99490594306,530089,268712,215679060,264058,181588,1746209.31233,176541.944081,237925578.037,2,2017,1261.311225,3753983.78709,520808749422,268712
"1457",2017-04-23,1231.92,1232.2,1203.94,1207.21,"258,951,000","20,066,200,000",1257.9881125,16290462.5,22086609057.5,48203962.2633,112225.039487,0.947631065359,0,1601.5620915,14.3,3961100.13396,520808749422,2732614.9,169.67309519,1.30565235808,11.5206570483,490003,245039,215924099,240651,172039,1577942.29955,159473.77434,216214543.25,2,2017,1257.9881125,3961100.13396,520808749422,245039
"1458",2017-04-24,1209.63,1250.94,1209.63,1250.15,"235,806,000","19,705,400,000",1262.902775,16292012.5,20575227796.6,39096538.3348,112344.462635,0.963089903226,1,1795.73387097,11.8,3210303.37655,520808749422,2119150.85645,187.96137981,0.796504847753,9.85703683643,449880,222671,216146770,217457,150385,1940799.63447,218198.468561,275563451.446,2,2017,1262.902775,3210303.37655,520808749422,222671
"1459",2017-04-25,1250.45,1267.58,1249.97,1265.49,"242,556,000","20,372,300,000",1279.4146875,16293862.5,20846606998.6,45876269.7682,112487.432163,0.966010324324,1,2198.56081081,24.675,3831652.41717,520808749422,2615123.62125,271.62738431,0.691851912531,8.34219325569,580200,325387,216472157,319182,215211,3246840.06083,306659.177474,392344255.717,2,2017,1279.4146875,3831652.41717,520808749422,325387
"1460",2017-04-26,1265.99,1294.83,1265.93,1281.08,"329,631,000","20,627,900,000",1309.109875,16295775,21332959973.3,64754541.4959,112636.12596,0.971854882353,0,2186.08496732,17.975,3961100.13396,520808749422,2740621.52331,253.84367765,0.757250840046,8.47900685278,606556,334471,216806628,328038,221539,2429753.95319,286080.062654,374510235.061,2,2017,1309.109875,3961100.13396,520808749422,334471
"1461",2017-04-27,1281.88,1319.7,1281.3,1317.73,"449,197,000","20,889,200,000",1345.3539125,16297612.5,21926056741.3,62204334.6149,112778.365803,0.967617979592,0,2026.42176871,20.25,3814281.6337,521839702599,2725014.34977,256.44731571,0.698469763883,9.457037685,554691,297884,217104512,291567,191750,2636893.44726,299790.688729,403324576.013,2,2017,1345.3539125,3814281.6337,521839702599,297884
"1462",2017-04-28,1317.74,1331.28,1292.37,1316.48,"527,489,000","21,476,000,000",1331.29442857,16299312.5,21699183920.8,61518505.2532,112913.91354,0.996674536765,0,2244.63970588,13.5,3528859.19852,521974519553,2501502.23129,249.68419536,0.614733573083,8.50262129962,582826,305271,217409783,299621,204290,2454474.32372,317159.218356,422232300.367,2,2017,1331.29442857,3528859.19852,521974519553,305271
"1463",2017-04-29,1317.84,1327.2,1315.21,1321.79,"422,706,000","21,479,800,000",1334.9790375,16301475,21762127405.3,45569576.9202,113081.995204,0.971570312139,0,1972.94219653,9.86666666667,4488916.48047,521974519553,3119178.52112,256.37648122,0.901246698178,9.46079590275,634025,341319,217751102,335709,243524,2085973.14816,268392.271074,358298055.711,2,2017,1334.9790375,4488916.48047,521974519553,341319
"1464",2017-04-30,1321.87,1347.91,1314.92,1347.89,"413,115,000","21,548,400,000",1353.0045,16303362.5,22058522827.6,43853713.715,113228.751125,0.971893516556,1,1864.16556291,14.5,3918071.61012,521974519553,2720215.54725,199.30763935,1.04485550537,10.0304456894,526652,281489,218032591,276157,209172,1786432.98479,199722.126995,270224936.574,2,2017,1353.0045,3918071.61012,521974519553,281489
"1465",2017-05-01,1348.3,1434.32,1348.3,1421.6,"713,624,000","21,981,800,000",1417.1728125,16305237.5,23107339286.4,102136864.537,113375.364259,0.977420893333,0,1965.24,14.75,3892124.11602,521974519553,2878277.98219,227.7488656,0.673534353684,10.108887545,542847,294786,218327377,288424,193785,2509004.84643,312196.230838,442436010.509,2,2017,1417.1728125,3892124.11602,521974519553,294786
"1466",2017-05-02,1421.03,1473.9,1415.69,1452.82,"477,338,000","23,170,200,000",1452.0762875,16307212.5,23679316586.5,86306466.1608,113530.241883,0.980238126582,0,2108.61392405,9.73333333333,4099704.06887,521974519553,3149553.46759,272.67966183,0.710110783021,9.79647179243,609090,333161,218660538,327015,217142,2531694.30523,316525.212062,459618754.831,2,2017,1452.0762875,4099704.06887,521974519553,333161
"1467",2017-05-03,1453.78,1492.77,1447.49,1490.09,"583,796,000","23,707,100,000",1507.57685714,16308862.5,24586863671.3,98768076.0224,113661.620278,0.995290871212,1,2235.97727273,18.575,3425069.22209,521974519553,2760373.22543,247.34367708,0.59760329173,9.69134714199,547221,295149,218955687,289205,205663,2625551.8358,317492.173042,478643852.401,2,2017,1507.57685714,3425069.22209,521974519553,295149
"1468",2017-05-04,1490.72,1608.91,1490.72,1537.67,"933,549,000","24,311,900,000",1508.292125,16310962.5,24601696289.9,178681011.557,113824.756131,0.971046744048,0,2111.5297619,11.7666666667,4359179.00994,521974519553,3500746.02213,307.09568071,0.604810658058,10.2346342765,676230,354737,219310424,347771,236867,2892428.85816,397991.610868,600287612.489,2,2017,1508.292125,4359179.00994,521974519553,354737
"1469",2017-05-05,1540.87,1618.03,1530.31,1555.45,"946,036,000","25,133,100,000",1533.33507143,16312575,25012643352.8,136654833.459,113948.756848,0.961245868217,0,2071.26356589,13.25,3347226.73977,521974519553,2779169.81696,261.31168454,0.501872072951,10.7532052605,523629,267193,219577617,261046,182651,2863316.31076,373364.406097,572492738.292,2,2017,1533.33507143,3347226.73977,521974519553,267193
"1470",2017-05-06,1556.81,1578.8,1542.5,1578.8,"582,530,000","25,395,600,000",1560.4102,16314675,25457585279.7,68907283.7541,114110.865621,0.964933172619,0,2160.8452381,15.6333333333,4359179.00994,521974519553,3610789.2028,296.57369266,0.789491583354,10.3014088267,677421,363022,219940639,357071,265464,2713257.08179,303559.118702,473676745.126,2,2017,1560.4102,4359179.00994,521974519553,363022
"1471",2017-05-07,1579.47,1596.72,1559.76,1596.71,"1,080,030,000","25,768,500,000",1535.86842857,16316762.5,25060400380.2,62492472.1885,114271.993307,0.964836443114,0,1892.28143713,15.4,4333231.51583,521974519553,3505619.68821,277.03575031,0.853642248137,11.492055046,581369,316011,220256650,309348,234136,2213326.70431,276993.758857,425425969.14,2,2017,1535.86842857,4333231.51583,521974519553,316011
"1472",2017-05-08,1596.92,1723.35,1596.92,1723.35,"1,340,320,000","26,056,500,000",1640.619225,16319012.5,26773285640.5,139627613.286,114446.259255,0.968144155556,0,2028.31111111,14.275,4670548.93922,521974519553,4062173.2011,316.4495528,0.58574543265,11.53276529,691480,365096,220621746,356775,245245,3877215.60056,438151.014032,718838977.073,2,2017,1640.619225,4670548.93922,521974519553,365096
"1473",2017-05-09,1723.89,1833.49,1716.3,1755.36,"1,167,920,000","28,132,200,000",1721.28497143,16320950,28093005954.4,167512042.528,114599.366166,0.987786522581,0,2147.60645161,10.6166666667,4021861.58655,521974519553,3715393.61083,302.96153363,0.50650095447,11.5852089405,621156,332879,220954625,326342,224910,3162517.25139,442341.028947,761394965.372,2,2017,1721.28497143,4021861.58655,521974519553,332879
"1474",2017-05-10,1756.52,1788.44,1719.1,1787.13,"915,723,000","28,668,100,000",1762.88625,16322800,28775239681.5,131817395.911,114741.470703,0.960165790541,0,2103.99324324,17.45,4119773.00241,555092980097,3665040.51375,303.26495895,0.51746433604,12.1903368715,592447,311391,221266016,302641,193152,3874769.785,416118.524308,733569624.873,2,2017,1762.88625,4119773.00241,555092980097,311391
"1475",2017-05-11,1780.37,1873.93,1755.35,1848.57,"799,490,000","29,060,600,000",1820.9905625,16324487.5,29726737675.1,151505814.831,114871.238467,0.961242696296,0,2183.28148148,13.85,3757901.04949,559970892890,3468076.52628,279.58022914,0.539797510546,12.1530775385,568521,294743,221560759,288009,204519,3043753.15753,364410.763427,663588561.074,2,2017,1820.9905625,3757901.04949,559970892890,294743
"1476",2017-05-12,1845.76,1856.15,1694.01,1724.24,"740,984,000","30,131,100,000",1720.4785,16326412.5,28089241688.4,139214052.652,115018.243867,0.954580519481,0,2062.97402597,19.025,4286790.82683,559970892890,3731717.8665,322.05057537,0.653365190185,12.1687961628,600568,317698,221878457,310036,209738,3073037.69219,343919.542872,591706179.241,2,2017,1720.4785,4286790.82683,559970892890,317698
"1477",2017-05-13,1723.12,1812.99,1651.08,1804.91,"579,635,000","28,132,300,000",1771.9200125,16328387.5,28932596583.1,111469417.308,115169.148091,0.955090025316,1,2083.96202532,13.4833333333,4398136.04311,559970892890,3885820.58741,301.19440047,0.907749731145,12.2491675743,623293,329266,222207723,322439,244156,3010157.61382,250751.316401,444311275.691,2,2017,1771.9200125,4398136.04311,559970892890,329266
"1478",2017-05-14,1800.86,1831.42,1776.62,1808.91,"437,196,000","29,405,100,000",1776.3165,16330437.5,29008025583.5,61547076.2306,115329.062139,0.975085658537,0,2250.59756098,13.2833333333,4565153.86753,559970892890,4018027.923,297.47622441,0.95387123084,11.2974352361,691330,369098,222576821,361974,286896,2545656.41774,246099.908301,437151327.764,2,2017,1776.3165,4565153.86753,559970892890,369098
"1479",2017-05-15,1808.44,1812.8,1708.54,1738.43,"731,529,000","29,532,600,000",1723.1269375,16332562.5,28143078402.2,102816017.733,115494.083176,0.970711982353,1,1936.64117647,10.0333333333,4732171.69195,559970892890,4090703.34962,327.30377033,0.611154504174,12.8349285318,636246,329229,222906050,320922,219237,3103702.08604,401257.57948,691417744.077,2,2017,1723.1269375,4732171.69195,559970892890,329229
"1480",2017-05-16,1741.7,1785.94,1686.54,1734.45,"959,045,000","28,446,300,000",1739.031975,16334212.5,28405717823.9,108385267.369,115622.646011,0.973960871212,1,1772.5530303,13.7,3674392.13728,559970892890,3356331.71175,343.40900559,0.599276873484,14.8159947344,453290,233977,223140027,228555,162157,2799129.21608,332635.73046,578464171.297,2,2017,1739.031975,3674392.13728,559970892890,233977
"1481",2017-05-17,1726.73,1864.05,1661.91,1839.09,"1,064,730,000","28,204,800,000",1807.4850625,16336150,29527347103.8,132248945.78,115774.837712,0.981881941935,0,2048.56129032,13.9,4314627.1309,559970892890,4241263.69916,485.9361122,0.467339209074,13.7951247381,591515,317527,223457554,307080,209853,4046479.13624,518560.408616,937290192.578,2,2017,1807.4850625,4314627.1309,559970892890,317527
